OBJECTID,osm_way_id,name,building,Material,_damage,OM_sum,OM_mean,OM_median,OM_stdev,OM_range,VS_sum,VS_mean,VS_median,VS_stdev,VS_range,Int_sum,Int_mean,Int_median,Int_stdev,Int_range,SS_sum,SS_mean,SS_median,SS_stdev,SS_range,HS_sum,HS_mean,HS_median,HS_stdev,HS_range,Geo_sum,Geo_mean,Geo_median,Geo_stdev,Geo_range
16911,526000563,,yes,0.00000000000,none,675.682714696537005,0.265702994375359,0.231372550129890,0.210231315702456,0.854582846164703,36.231380005294341,0.083868935197441,0.070910230278969,0.062797120834312,0.261821597814560,0.053357112372148,0.097180226511333,0.135212659835815,0.174745239816642,0.370643049478531,18.262898052533274,0.042275226973457,0.034867856651545,0.032543206538019,0.146921262145042,25.417826186341699,0.058837560616532,0.053240738809109,0.034974603336308,0.148484855890274,400.389582512056222,0.157447732014179,0.101158738136292,0.152143971085058,0.760361671447754
4960,521477986,,yes,3.00000000000,none,619.004024989684694,0.232184555510009,0.242496818304062,0.144305417549134,0.700842022895813,45.475586246233433,0.100609704084587,0.079185634851456,0.087058621269229,0.465989917516708,0.069571187668452,0.120774955517309,0.134345993399620,0.100645136371822,0.199451953172684,24.053754774038680,0.053216271623979,0.050050936639309,0.030497944997301,0.168405458331108,36.031321740098065,0.079715313584288,0.056006491184235,0.105676637290632,0.960052728652954,512.873592677005945,0.192375691176671,0.173969089984894,0.133669050721004,0.774698615074158
4961,521477989,,yes,3.00000000000,partial,628.188507999293506,0.203363065069373,0.143799573183060,0.173123091859141,0.861641943454742,36.817789928056300,0.072191744956973,0.053848117589951,0.074003738656051,0.517552316188812,0.118442006625223,0.178068515012027,0.176295667886734,0.005185460245008,0.009745970368385,13.708730053110230,0.026879862849236,0.020107606425881,0.022048584735988,0.109579436480999,54.791471485281363,0.107434257814277,0.104166664183140,0.033066343565705,0.191966027021408,663.448365624968574,0.214777716291670,0.154554024338722,0.181725821032634,0.976436674594879
16921,526005102,,yes,0.00000000000,partial,558.957126711145975,0.364616521011837,0.409214705228806,0.206649703194687,0.818101823329926,20.432169232051820,0.078284173302881,0.067236267030239,0.061558161555421,0.245496973395348,0.158556545964132,0.479490110282047,0.383871108293533,0.161284870592189,0.259767711162567,14.315695016412064,0.054849406193150,0.048180900514126,0.044593231116720,0.188468158245087,8.484269182532444,0.032506778477136,0.026442307978868,0.024104339534912,0.113756611943245,472.445161503215786,0.308183406068634,0.326300263404846,0.167108613721738,0.752546370029449
4962,521477991,,yes,1.00000000000,none,620.381730685488037,0.144274821089648,0.122801765799522,0.108200675372966,0.787844419479370,61.240342161618173,0.084121349123102,0.063602566719055,0.074128021030757,0.447129189968109,0.183485058002157,0.197972244155846,0.180763423442841,0.120507139762822,0.379692286252975,26.036614807971546,0.035764580780181,0.032138459384441,0.024715748489549,0.118696935474873,79.212024037376978,0.108807725326067,0.111855760216713,0.099304520389066,0.846405208110809,492.528988594556722,0.114541625254548,0.099084042012691,0.086743574080205,0.690164148807526
16922,526005103,,yes,0.00000000000,significant,796.137394718258292,0.214188161075668,0.191341921687126,0.151753594268357,0.858687758445740,72.052311045306851,0.114006821274220,0.116902619600296,0.070792199091223,0.357415825128555,0.359995738473683,0.448701744827354,0.424281120300293,0.049698852464497,0.124974638223648,35.707266135003010,0.056498838821207,0.057331293821335,0.034794036853959,0.159143567085266,68.048642363632098,0.107671902474101,0.082491584122181,0.119458928934130,0.777777791023254,803.399239417867648,0.216141845417774,0.189413875341415,0.159849767650716,0.748984754085541
4963,521477992,,yes,3.00000000000,significant,588.097764275036752,0.200305778022833,0.181154921650887,0.138320683524744,0.843001484870911,60.949939016194548,0.121899878032389,0.098541617393494,0.098789225673022,0.462368905544281,0.077593072757480,0.122636770327865,0.122345097362995,0.001956341298008,0.003868952393532,30.416323445053422,0.060832646890107,0.052507206797600,0.047151881375447,0.269572377204895,34.144827972282656,0.068289655944565,0.064239993691444,0.044632450044338,0.189176246523857,614.750278465304291,0.209383609831507,0.192174300551414,0.140882864742638,0.885942339897156
16923,526005104,,yes,0.00000000000,significant,606.251496381472862,0.268728500169093,0.215195149183273,0.198436848307922,0.862741470336914,39.330898368760245,0.102424214501980,0.095667384564877,0.067007888677411,0.329483598470688,0.184896311817594,0.379846647633507,0.372007220983505,0.079910194182543,0.217128098011017,41.820793462014990,0.108908316307331,0.094087898731232,0.064503852043408,0.249051019549370,32.082652753160801,0.083548574878023,0.087381444871426,0.035926907166932,0.186111107468605,540.327052136330167,0.239506672046246,0.207751601934433,0.169983315746257,0.815544068813324
4964,521477994,,yes,3.00000000000,destroyed,892.730161289102398,0.259439163408632,0.213015407323837,0.188329638116004,0.752423405647278,88.256033798614226,0.151382562261774,0.130509808659554,0.113457314205364,0.516264677047729,0.230933013795425,0.311221130505557,0.207433879375458,0.107237901978034,0.192864909768105,54.435366022749804,0.093371125253430,0.055822506546974,0.085998306334983,0.321790218353271,36.594422427355312,0.062769163683285,0.054987210780382,0.047982454764870,0.208333328366280,911.546888362907339,0.264907552561147,0.223057121038437,0.191005392577013,0.893921732902527
16924,526005105,,yes,0.00000000000,partial,673.733077517914353,0.239251803095850,0.219607844948769,0.167453867642943,0.799676537513733,54.605318859335966,0.114476559453535,0.101916395127773,0.082048725718131,0.464740008115768,0.257781277512633,0.424470836542366,0.424281120300293,0.075796509107991,0.209130406379700,40.267003431916237,0.084417197970474,0.084575869143009,0.022899704305377,0.101033411920071,27.069308005174122,0.056749073386109,0.038690477609634,0.053259218816813,0.233333334326744,683.499481494567590,0.242719986326196,0.230405017733574,0.154449482742968,0.670954167842865
4965,521477998,,yes,3.00000000000,partial,710.617864077910781,0.389806837124471,0.371845692396164,0.212676097839965,0.847187280654907,68.989189416170120,0.221830191048779,0.227177157998085,0.112478940927770,0.485126316547394,0.085262583346462,0.216754810140192,0.261722356081009,0.077197450907161,0.144507691264153,30.682320060863276,0.098656977687663,0.087121210992336,0.063895106546835,0.247664481401443,29.530702131567523,0.094954026146519,0.055330634117126,0.118050448284298,0.513440847396851,616.880691895377822,0.338387653261315,0.321749448776245,0.203551455335175,0.865864634513855
4966,521478003,,yes,3.00000000000,significant,657.023295899387449,0.298511265742566,0.286077082157135,0.189609633597965,0.851623952388763,46.064476858009584,0.123829238865617,0.089736111462116,0.107954198983832,0.425210356712341,0.142851869466148,0.300937971059505,0.281636118888855,0.066142602153360,0.145277738571167,29.717930157901719,0.079886909026618,0.080762952566147,0.038894726461932,0.155866146087646,45.528748312150128,0.122389108365995,0.059947300702333,0.129520071429708,0.469907402992249,599.330269639896869,0.272299077528349,0.254429668188095,0.189556917065440,0.830084443092346
16925,526005106,,yes,0.00000000000,none,868.146123322509993,0.156394545725547,0.139262363314629,0.113512660722053,0.756859123706818,96.088410557189491,0.102548997392945,0.068781107664108,0.096848852308032,0.569177865982056,0.075285161740618,0.062865524102482,0.049927011132240,0.036293355297296,0.093357279896736,52.472583456808934,0.056000622686029,0.047313082963228,0.040303755439239,0.194637879729271,121.153780961700249,0.129299659510886,0.120370373129845,0.063241641161348,0.713117539882660,792.332360225162120,0.142736869073169,0.116042040288448,0.110542599608723,0.741044580936432
16926,526005107,,yes,0.00000000000,significant,1487.649912244189181,0.258496943917322,0.241332769393921,0.126962100716419,0.602447390556335,150.075306365615688,0.154081423373322,0.136956289410591,0.107339015450199,0.473069459199905,0.551522552967072,0.275761276483536,0.275761276483536,0.097783774137497,0.195567548274994,90.467282718091155,0.092882220449786,0.052879903465509,0.087817140751937,0.311689704656601,103.771165145561099,0.106541237315771,0.117380969226360,0.059302859057818,0.250000000000000,1247.957942561573873,0.216847600792628,0.212900057435036,0.126727775719767,0.638809859752655
4967,521478006,,yes,3.00000000000,significant,486.036683638114482,0.236975467400348,0.199468702077866,0.181784631100512,0.777854502201080,43.808747079136083,0.126249991582525,0.112426571547985,0.094145758469529,0.383528083562851,0.049098859996111,0.110966008543892,0.125278174877167,0.113375207326037,0.252136230468750,22.109989259886788,0.063717548299386,0.045463934540749,0.060131484158357,0.271415263414383,56.417012059566332,0.162585049163015,0.068262867629528,0.183848736941546,0.594771265983582,367.134910459848470,0.179002881745416,0.148969978094101,0.139413848196465,0.799950361251831
16927,526005108,,yes,0.00000000000,partial,888.022261721373070,0.257921075144169,0.192156866192818,0.201372802513701,0.834975004196167,56.445261531800497,0.096984985449829,0.075476445257664,0.088095859091965,0.455977261066437,0.079090683925765,0.106425944069653,0.083223983645439,0.083887388172362,0.217203110456467,10.234551216056389,0.017585139546489,0.013096164911985,0.016639815443789,0.090244874358177,41.680236330372281,0.071615526340846,0.069532021880150,0.042422623738004,0.185990333557129,661.943854094773997,0.192257872231999,0.145980820059776,0.157255949209644,0.862130701541901
4968,521478008,,yes,3.00000000000,none,441.238532393646892,0.202681916579535,0.132676035165787,0.182988950422585,0.703043818473816,50.841141157143284,0.137780870344562,0.124392151832581,0.091067644142318,0.424657732248306,0.084388741542958,0.179690261419669,0.126472935080528,0.093137130747025,0.152871727943420,22.891292457825330,0.062036022920936,0.063021302223206,0.033424565414225,0.149701252579689,66.082825781079009,0.179086248729211,0.161616161465645,0.124193226991673,0.467836380004883,288.556630530612892,0.132547832122468,0.085306979715824,0.146670139834058,0.784117817878723
16928,526005109,,yes,3.00000000000,partial,839.622574237728259,0.224378026252733,0.152902215719223,0.199703110191272,0.855659961700439,63.084152554743923,0.099033206522361,0.086321264505386,0.065855208501674,0.344302803277969,0.200687942678327,0.248418167233467,0.248418167233467,0.000000000000000,0.000000000000000,22.720769734110945,0.035668398326705,0.027155704796314,0.030909140135414,0.209303617477417,38.043899003183469,0.059723546315830,0.050000000745058,0.040766122668332,0.188888892531395,921.154128112437320,0.246166255508401,0.194489210844040,0.198855258426456,0.921568632125854
4969,521478010,,yes,1.00000000000,partial,156.550848737533670,0.152138822874182,0.112559720873833,0.135488245694652,0.776001393795013,13.483524741071733,0.077491521500412,0.060794800519943,0.072766102329044,0.373029649257660,0.012956167719533,0.058586635376943,0.054571144282818,0.018244322353621,0.050159584730864,10.345904500922188,0.059459221269668,0.054222557693720,0.036763660268941,0.153454631567001,14.044906551192980,0.080717853742488,0.072630994021893,0.056294360784157,0.199574440717697,186.825713983071182,0.181560460624948,0.143131002783775,0.155742444658576,0.819573938846588
16929,526005110,,yes,1.00000000000,none,272.358339960582271,0.141484851927575,0.118369624018669,0.117970303222590,0.825269222259521,30.721281141450163,0.093948871992202,0.089236624538898,0.066839036006758,0.307094246149063,0.106303603302597,0.255874816826521,0.260013997554779,0.012312446239959,0.023191675543785,15.839361930615269,0.048438415689955,0.033978547900915,0.042474229829501,0.212813809514046,29.123104332480580,0.089061481139084,0.097222223877907,0.042695554147258,0.192424237728119,239.398454225745809,0.124362833364024,0.082320995628834,0.125476541366980,0.818971931934357
4970,521478012,,yes,3.00000000000,none,467.458989327657036,0.245256552637805,0.164876937866211,0.198224327932175,0.815540552139282,40.981501768459566,0.128067193026436,0.105128087103367,0.101156215708933,0.413709163665771,0.050551893905134,0.123250016738840,0.161893934011459,0.140944626757786,0.354756474494934,14.602394454996102,0.045632482671863,0.038090303540230,0.035675793958237,0.159133359789848,28.447534629201982,0.088898545716256,0.090484589338303,0.048665305800782,0.178571432828903,311.468121747653640,0.163414544463617,0.124875798821449,0.123270218356824,0.792122960090637
16930,526005111,,yes,0.00000000000,significant,361.898152656925959,0.234541900620172,0.211151704192162,0.163780360373416,0.807201027870178,31.068081789417192,0.118580464845104,0.099927060306072,0.095321063816783,0.393722683191299,0.023027621222313,0.069226215028539,0.056387208402157,0.018238826909104,0.025908663868904,11.843067232694011,0.045202546689672,0.036584980785847,0.035382804729038,0.181416884064674,17.914499186794274,0.068375951094635,0.071990743279457,0.035546252059032,0.154811263084412,357.527556576947973,0.231709369136065,0.186744019389153,0.184426696360488,0.857715249061584
4971,521478014,,yes,3.00000000000,partial,506.190931689241552,0.225173901996994,0.227426588535309,0.129945934695608,0.686143815517426,45.340801894354854,0.118383294763329,0.099976606667042,0.088950856951304,0.407137453556061,0.112138516680537,0.231234263555002,0.363947629928589,0.196545781272110,0.289947599172592,57.204605207487475,0.149359282526077,0.102192983031273,0.117928664363188,0.344745874404907,25.001869355211966,0.065279032259039,0.066468253731728,0.045205777440067,0.203947365283966,380.343523336327053,0.169191958779505,0.155143097043037,0.124550955180918,0.799861192703247
16931,526005112,,yes,0.00000000000,partial,363.700334505469073,0.178898344567373,0.162513643503189,0.132907630317545,0.801619768142700,50.786582759028533,0.146359028124002,0.146321386098862,0.066116024296947,0.417996883392334,0.078190835724619,0.178310037956749,0.100193053483963,0.113716072682366,0.241179883480072,32.878143453737721,0.094749692950253,0.089641690254211,0.051716302975569,0.214144885540009,32.035470342496410,0.092321240180105,0.060041408985853,0.101212246223955,0.502525269985199,393.773283448201255,0.193690744440827,0.153416723012924,0.154958811034702,0.848195791244507
4972,521478016,,yes,3.00000000000,partial,551.963587809470482,0.292508525601203,0.222413256764412,0.248968198403594,0.835163593292236,33.714121831813827,0.105356630724418,0.089851893484592,0.074967464735749,0.364765435457230,0.081920181232302,0.201214682826867,0.100047484040260,0.192722486153760,0.490384817123413,24.011653715278953,0.075036417860247,0.072523646056652,0.039879506144114,0.233796149492264,23.722416141885333,0.074132550443392,0.057213202118874,0.073987987649592,0.404761910438538,540.881856734558824,0.286635854125362,0.166236162185669,0.253408179242551,0.823333501815796
4973,521478017,,yes,1.00000000000,partial,926.077609580359422,0.355363626086093,0.377958655357361,0.168788172101873,0.854432761669159,60.425514377081754,0.136093500849283,0.118455290794373,0.096191696091310,0.434190541505814,0.086894706541583,0.154195868121845,0.118252620100975,0.079829941101474,0.209825694561005,36.210172758277622,0.081554443149274,0.075993888080120,0.054709759976896,0.211322665214539,50.845707513624802,0.114517359264921,0.101882934570313,0.098895453414497,0.758015871047974,925.152379974289943,0.355008587864271,0.377342104911804,0.174081675005726,0.850945532321930
9316,521640770,,yes,1.00000000000,partial,645.858215097119682,0.347983952099741,0.326911091804504,0.225383346422628,0.866520941257477,20.663015921356873,0.065805783189035,0.055649347603321,0.049425537566455,0.252742826938629,0.097025873834926,0.242437131083310,0.244801044464111,0.149995859818359,0.347457289695740,20.690838055685163,0.065894388712373,0.039708957076073,0.076671790388295,0.308344095945358,65.768178952974267,0.209452799213294,0.100933730602264,0.215358469600232,0.707142829895020,543.196378229727998,0.292670462408259,0.293326675891876,0.193198945962149,0.827416121959686
16932,526005113,,yes,3.00000000000,significant,450.522544917112100,0.250708149647809,0.225035443902016,0.170471092721510,0.668643832206726,44.052948203287087,0.144911013826602,0.144044056534767,0.065679256744265,0.334218919277191,0.034837231389981,0.089832122043798,0.071812964975834,0.033617249220738,0.056760177016258,15.223226848524064,0.050076404106987,0.049256343394518,0.020878257295217,0.101023450493813,24.679225990781561,0.081181664443360,0.084670230746269,0.040005791829202,0.158579215407372,336.473137739321828,0.187241590283429,0.135448500514030,0.161634979523390,0.683141112327576
9317,521640771,,yes,3.00000000000,partial,459.773639774136427,0.147742172163926,0.101459622383118,0.137265214866015,0.756855010986328,89.293822340434417,0.166282723166545,0.163986191153526,0.099252518216168,0.507701635360718,0.090039583543105,0.134861812463090,0.096610188484192,0.087086003283882,0.156470894813538,58.514077299041674,0.108964762195608,0.084085240960121,0.083304638297651,0.300918519496918,206.268580787989777,0.384112813385456,0.347222208976746,0.281822771935884,0.860669016838074,437.133156306517776,0.140466952540655,0.103491067886353,0.121077496926890,0.693966507911682
16933,526005114,,yes,0.00000000000,partial,293.745450403992436,0.203848334770293,0.178506314754486,0.145821241446787,0.819477319717407,28.794943284941837,0.118987368946041,0.099255703389645,0.078462474779361,0.346454024314880,0.087576767910570,0.281657334310209,0.224776238203049,0.134880562651566,0.260085403919220,10.666323042183649,0.044075715050346,0.030408674851060,0.039443615141357,0.143661975860596,23.698872271204891,0.097929224261177,0.080719046294689,0.091258330107861,0.409629613161087,254.248668080239440,0.176439047939097,0.157711535692215,0.122700349761613,0.796028792858124
4975,521478019,,yes,3.00000000000,significant,450.781990586197935,0.334160111628019,0.302123963832855,0.200620344317804,0.843826055526733,26.671256495057605,0.116468368974051,0.062614694237709,0.122326496902441,0.533294379711151,0.018695027210656,0.064166502394052,0.099923923611641,0.077787278218928,0.178621739149094,15.265079295437317,0.066659734914573,0.066006258130074,0.040531151366209,0.179991364479065,13.181070384685881,0.057559259321772,0.038496375083923,0.057658933193115,0.321428567171097,444.294776907656342,0.329351206010123,0.296328544616699,0.203267921418764,0.964551329612732
9318,521640772,,yes,1.00000000000,partial,239.043486998547451,0.183597148232371,0.135165408253670,0.158371324819629,0.815540552139282,33.274521907791495,0.150563447546568,0.153574064373970,0.089776845349318,0.407382756471634,0.031694142377430,0.112837900253079,0.057650476694107,0.079696263621339,0.114992916584015,14.432999164811918,0.065307688528561,0.061111111193895,0.038132353622426,0.174224346876144,32.362466537393630,0.146436500169202,0.158039212226868,0.081361072314938,0.280829131603241,263.695574645040324,0.202531163321844,0.154512733221054,0.171671710104899,0.870165586471558
16934,526005115,,yes,0.00000000000,significant,299.671872239210643,0.194213786285943,0.146797209978104,0.172698362034536,0.747634649276733,25.493835858069360,0.096567560068445,0.088870555162430,0.049570687230610,0.236495569348335,0.119928159129120,0.359686526137106,0.340240895748138,0.127304765776290,0.254819691181183,38.103217019466683,0.144330367497980,0.141814500093460,0.083854124671675,0.273481965065002,46.856678673066199,0.177487419216160,0.108486980199814,0.148525573597781,0.489169895648956,226.078094884240272,0.146518532005340,0.119748122990131,0.117274797149679,0.679220497608185
4976,521478021,,yes,2.00000000000,none,394.481217394815758,0.228950213229725,0.130518153309822,0.206188577625508,0.697912991046906,27.686516998586740,0.094493232077088,0.061422593891621,0.095644666821194,0.580869793891907,0.064956772618585,0.175007487229834,0.165877372026443,0.033441893037732,0.069559827446938,17.663031220843550,0.060283383006292,0.048666007816792,0.048257036430866,0.188552185893059,28.476038647262612,0.097187845212500,0.044871795922518,0.110769663439393,0.591447770595551,338.603457736990094,0.196519708495061,0.104680590331554,0.195251791007802,0.725456297397614
9319,521640773,,yes,3.00000000000,partial,542.769739697469049,0.235168864686945,0.210645765066147,0.165613530107832,0.811769008636475,50.285613468040538,0.128937470430873,0.110163256525993,0.089880584466709,0.479647725820541,0.084653505031067,0.170213738190151,0.216113477945328,0.094402584313029,0.164985597133636,33.288500546448631,0.085355129606279,0.061381425708532,0.067007395781424,0.243023723363876,16.918229574454017,0.043380075831933,0.033805094659328,0.039066517705181,0.171717166900635,468.625988200725260,0.203044188995115,0.173116654157639,0.142607641491670,0.746823728084564
4977,521478022,,yes,3.00000000000,destroyed,693.109885927755386,0.330209569284305,0.297507911920547,0.205404934540752,0.850857198238373,40.633871232887032,0.114461609106724,0.088869303464890,0.097144135628735,0.497380793094635,0.021398381865257,0.047258509824303,0.101703077554703,0.067920962938849,0.135727152228355,17.639714808552526,0.049689337488880,0.037037037312984,0.044072949516218,0.190877467393875,25.560494366451167,0.072001392581553,0.065555557608604,0.040415547130641,0.208333328366280,676.856748542049900,0.322466292778490,0.291711032390594,0.211058351913137,0.877863764762878
16935,526005116,,yes,1.00000000000,partial,489.289804940242902,0.264338090189218,0.182224243879318,0.222563401977439,0.859205305576324,34.414419079548679,0.109600060762894,0.100115932524204,0.076504853820403,0.308965027332306,0.081914942551624,0.205337656302392,0.340240895748138,0.133695213660326,0.254819691181183,31.163349248818122,0.099246335187319,0.072732754051685,0.082436349691730,0.292034178972244,36.820695122471079,0.117263360262647,0.102512918412685,0.102335526331421,0.428571432828903,231.746408343577059,0.125200652805822,0.086842142045498,0.130415239530841,0.760452151298523
9320,521640774,,yes,5.00000000000,none,1571.421279127549496,0.208965595628663,0.185238838195801,0.142974959329204,0.862745106220245,197.680619623599341,0.155043623234196,0.156795933842659,0.068004038233675,0.503909349441528,0.295501003737362,0.182107692492827,0.090794056653976,0.128164229027267,0.337471693754196,116.106096659786999,0.091063605223362,0.091876752674580,0.033785555611728,0.188232555985451,170.671898949891329,0.133860312901876,0.132211878895760,0.049351228876077,0.707630753517151,1397.958724829572020,0.185898766599677,0.178889900445938,0.102476634961251,0.866512119770050
4978,521478023,,yes,3.00000000000,partial,727.634474138816586,0.285570829724810,0.193974331021309,0.222278620004138,0.815550386905670,45.716919364174828,0.105826202231886,0.096116349101067,0.069138336987091,0.431537389755249,0.029490756233638,0.053668210639749,0.055306855589151,0.036480058881523,0.072886474430561,33.118658642517403,0.076663561672494,0.054347824305296,0.080372315899015,0.383306920528412,17.454571836977266,0.040404101474484,0.039243858307600,0.027186822013289,0.108333334326744,667.754041991080157,0.262069875192732,0.180070266127586,0.210896488720744,0.869386494159698
16936,526005117,,yes,3.00000000000,significant,693.675836477015764,0.299903085377006,0.276113927364349,0.202832612073126,0.827429175376892,66.835139681352302,0.171372153029108,0.158696085214615,0.089785610086621,0.333333313465118,0.053446505545367,0.106991870020414,0.108179539442062,0.123162156212280,0.220010250806808,21.405225440219510,0.054885193436460,0.038275592029095,0.046682345647087,0.185318142175674,27.097230764396954,0.069480078883069,0.049691885709763,0.060615928286726,0.243567898869514,670.347775809663290,0.289817456035306,0.270588248968124,0.189987127323933,0.854802846908569
16937,526005118,,yes,0.00000000000,none,197.109511645583552,0.160251635484214,0.124577924609184,0.148931714291789,0.641966819763184,27.061482678545872,0.129480778366248,0.114295087754726,0.090087633207123,0.390662908554077,0.077195001227262,0.290733926616665,0.305822849273682,0.051902123476233,0.099320799112320,16.171165724692401,0.077373998682739,0.077577643096447,0.045638824325256,0.168028235435486,65.547873366449494,0.313626188356218,0.154234647750854,0.281349761748502,0.843073606491089,167.039274842343730,0.135804288489710,0.065093949437141,0.149873275942094,0.725456297397614
4979,521478024,,yes,3.00000000000,none,278.516028247089707,0.261027205479934,0.210681319236755,0.213342615929763,0.711812615394592,24.204166445648298,0.130129927127141,0.115052260458469,0.101025215162702,0.492218911647797,0.010243212168825,0.044463008642197,0.044463008642197,0.000000000000000,0.000000000000000,13.087268630304607,0.070361659302713,0.071307659149170,0.033096434960438,0.160421013832092,26.606099648051895,0.143043546494903,0.067682661116123,0.183656906389509,0.687439620494843,244.897081961215008,0.229519289560651,0.196229562163353,0.197390253765139,0.889909267425537
